race_id,axis_name,axis_pop,axis_style,pace_label,n_field,axis_score,gap_1_3,axis_pace_fit,pace_style_match,p_win,p_place,actual_rank,hit_win,hit_place
202504010608,マテンロウミラクル,2,追い込み,ミドル,14,0.6283,0.0285,0.4451,0,0.0973,0.2347,5,0,0
202503010312,ペルフェツィオーネ,6,追い込み,スロー,16,0.6050,0.0186,0.3508,0,0.0852,0.2343,7,0,0
202503020712,グラスブランシュ,3,追い込み,ミドル,11,0.6022,0.0157,0.3963,0,0.0760,0.2341,1,1,1
202509040403,メイショウヨンク,9,追い込み,ミドルスロー,15,0.6795,0.0841,0.4442,0,0.0766,0.2341,8,0,0
202510010608,スピードリッチ,3,先行,スロー,16,0.6229,0.0331,0.6447,1,0.0870,0.2340,7,0,0
202606020711,コズミックボックス,10,差し,スロー,16,0.6447,0.0889,0.5404,0,0.0631,0.2339,14,0,0
202505021003,シルフレイ,1,先行,ミドル,16,0.6802,0.1278,0.5838,1,0.0695,0.2338,2,0,1
202508040810,ベルウェザー,9,追い込み,ミドルスロー,16,0.6785,0.0509,0.4692,0,0.1041,0.2338,6,0,0
202504010201,ミッドタウンナイト,2,逃げ,スロー,16,0.6410,0.1503,0.7147,1,0.0827,0.2336,1,1,1
202504020805,コオリナラグーン,3,先行,ミドルハイ,15,0.6726,0.0466,0.6662,1,0.0679,0.2336,10,0,0
202506010107,ドリームクルーズ,7,差し,ミドル,16,0.6429,0.0169,0.5361,0,0.0818,0.2335,15,0,0
202506020512,オリアメンディ,16,追い込み,スロー,16,0.6335,0.0493,0.3483,0,0.0879,0.2335,14,0,0
202607010301,サウンドラッシュ,10,差し,ミドルスロー,13,0.6316,0.2074,0.4629,0,0.0642,0.2335,4,0,0
202508021009,ロジカルワーズ,1,差し,スロー,18,0.5929,0.0198,0.4712,0,0.0688,0.2334,3,0,1
202502010108,タッカージーティー,1,先行,ミドルハイ,12,0.6534,0.0404,0.6032,0,0.0964,0.2333,1,1,1
202502010903,パーフェクトパール,3,差し,スロー,12,0.6220,0.0583,0.5554,0,0.0729,0.2333,2,0,1
202507030704,ワイドクリーガー,2,差し,ミドルスロー,15,0.6742,0.0960,0.5344,0,0.0710,0.2333,1,1,1
202508010309,エンヤラヴフェイス,4,追い込み,ミドル,13,0.6054,0.0330,0.3687,0,0.0927,0.2332,3,0,1
202506010803,レイオーバー,1,先行,ミドル,16,0.7120,0.1144,0.6713,1,0.0842,0.2331,4,0,0
202509010701,テーオーシュターデ,8,先行,ミドル,15,0.6869,0.2765,0.5782,1,0.0832,0.2330,12,0,0
202610010210,マテンロウブレイブ,1,追い込み,ミドル,16,0.6471,0.0516,0.4464,0,0.0959,0.2330,5,0,0
202510020706,カルミアクラウン,4,先行,ミドルハイ,16,0.7163,0.1477,0.6413,1,0.0809,0.2329,1,1,1
202504010305,ノーブルライナー,1,差し,スロー,15,0.6437,0.0468,0.5074,0,0.0611,0.2328,2,0,1
202507030809,デーモンスレイヤー,1,先行,ミドル,16,0.7055,0.0502,0.6803,1,0.0822,0.2328,2,0,1
202608020103,キープシャイニング,3,差し,ミドル,13,0.6573,0.2856,0.5327,0,0.0722,0.2328,2,0,1
202509040304,エスタンシア,1,先行,ミドルスロー,16,0.6944,0.0460,0.6821,1,0.0931,0.2327,5,0,0
202610010111,ココナッツブラウン,2,追い込み,スロー,18,0.6664,0.0418,0.3826,0,0.0941,0.2327,3,0,1
202506030603,モズレイラココナ,4,差し,ミドル,16,0.7008,0.0656,0.5794,0,0.0701,0.2326,8,0,0
202504010804,セッタレダスト,4,逃げ,スロー,14,0.5592,0.0758,0.7070,1,0.1031,0.2326,9,0,0
202507040111,シゲルソロソロ,7,追い込み,ミドルハイ,16,0.6749,0.0665,0.6170,0,0.1130,0.2325,13,0,0
202508020612,クラリティスケール,10,追い込み,ミドルハイ,16,0.6427,0.0085,0.5524,0,0.0957,0.2324,12,0,0
202502010201,カルミネイション,6,差し,スロー,16,0.6673,0.1260,0.5709,0,0.0713,0.2324,5,0,0
202505020302,ジェイエルマスター,2,追い込み,ミドルスロー,16,0.7142,0.1560,0.4512,0,0.0772,0.2323,1,1,1
202506030501,デルマアポロニア,3,先行,ミドル,14,0.6590,0.1159,0.7295,1,0.0797,0.2322,2,0,1
202504010601,エイシンパンタレイ,4,先行,スロー,16,0.6666,0.0381,0.6808,1,0.0677,0.2322,11,0,0
202510020704,アドラビーレ,2,差し,スロー,16,0.6514,0.0353,0.6066,0,0.0686,0.2322,6,0,0
202508030707,リーサムギニー,9,差し,ハイ,12,0.5911,0.0223,0.4114,1,0.0611,0.2319,10,0,0
202502010302,バースフラワー,4,追い込み,ミドルスロー,12,0.5990,0.0169,0.3964,0,0.0779,0.2318,3,0,1
202509010703,ポッドデューク,5,差し,ミドル,16,0.7274,0.2535,0.5552,0,0.0847,0.2317,6,0,0
202609010802,サーブルディアマン,4,差し,ミドルスロー,14,0.6678,0.2988,0.5588,0,0.0785,0.2317,5,0,0
202510020502,アドラビーレ,4,差し,スロー,16,0.6867,0.1454,0.5496,0,0.0728,0.2316,4,0,0
202504020511,ソレイケギンチャン,11,先行,スロー,18,0.6253,0.0375,0.7848,1,0.0685,0.2316,16,0,0
202610010512,ワインクーラー,3,追い込み,ミドルスロー,17,0.6887,0.0874,0.5196,0,0.0886,0.2315,1,1,1
202502010210,スピーディブレイク,10,追い込み,ミドル,14,0.6351,0.0391,0.4378,0,0.0942,0.2314,2,0,1
202504010811,ロードベイリーフ,7,追い込み,スロー,16,0.5813,0.0138,0.3508,0,0.0900,0.2313,5,0,0
202506030802,シルフレイ,3,先行,ミドルハイ,16,0.7273,0.1316,0.6007,1,0.0779,0.2310,4,0,0
202502010804,アセンディア,4,差し,ミドルスロー,15,0.6688,0.0385,0.4684,0,0.0711,0.2310,2,0,1
202605010107,ドンエレクトス,3,追い込み,ミドル,16,0.7447,0.2215,0.6220,0,0.0876,0.2309,13,0,0
202507010207,メイショウサンガ,13,追い込み,ミドルスロー,16,0.6606,0.1006,0.3657,0,0.0849,0.2308,15,0,0
202507010304,ルクスマーベリック,7,差し,ミドル,16,0.6695,0.1016,0.5809,0,0.0964,0.2307,8,0,0
202506030506,ピコシー,2,先行,ミドル,12,0.6317,0.1322,0.6229,1,0.0758,0.2306,1,1,1
202509030302,キタサンライザー,4,差し,ミドル,16,0.7154,0.1205,0.5577,0,0.0686,0.2306,6,0,0
202506010906,ライジンマル,2,先行,ミドルハイ,15,0.6458,0.0289,0.5559,1,0.0889,0.2305,1,1,1
202507020612,クレイヴィンオナー,5,追い込み,ミドルハイ,16,0.6468,0.0209,0.6155,0,0.1021,0.2302,11,0,0
202508010212,アリーバ,9,追い込み,スロー,17,0.6123,0.0343,0.3917,0,0.0913,0.2300,16,0,0
202510010112,アポロルタ,15,追い込み,スロー,16,0.6391,0.0864,0.2688,0,0.0800,0.2299,14,0,0
202510020607,ヨシノサプライズ,12,追い込み,ミドルハイ,16,0.6913,0.1104,0.5039,0,0.0891,0.2297,16,0,0
202510010502,セレーネアステール,5,差し,スロー,16,0.6514,0.1686,0.4300,0,0.0620,0.2296,7,0,0
202507020306,モズノセイギ,4,追い込み,ハイ,12,0.6803,0.2200,0.5639,1,0.0777,0.2293,4,0,0
202504010402,タッカーバリアント,2,先行,ミドル,15,0.6529,0.0474,0.6020,1,0.0633,0.2293,8,0,0
202507020602,クイーンズデイ,8,先行,ミドル,15,0.6619,0.2339,0.5218,1,0.0710,0.2290,8,0,0
202507020104,カミノレアル,1,差し,ハイ,15,0.6875,0.2771,0.5316,1,0.0780,0.2288,1,1,1
202505020803,ルクスエクレール,1,追い込み,スロー,14,0.6646,0.0524,0.3523,0,0.0588,0.2288,5,0,0
202507010302,ワイルドブッター,1,先行,ミドル,16,0.6840,0.2695,0.5859,1,0.0787,0.2286,1,1,1
202505010201,アサクサグレース,1,差し,ハイ,16,0.7119,0.2718,0.7027,1,0.0860,0.2286,2,0,1
202503010503,マカナ,1,追い込み,スロー,16,0.6838,0.1459,0.4279,0,0.0725,0.2286,3,0,1
202509030303,ハイアップグレード,2,差し,ミドルスロー,16,0.6699,0.0416,0.6146,0,0.0647,0.2286,2,0,1
202502010802,メルシーボクアスク,6,差し,ミドルスロー,12,0.6504,0.1010,0.5039,0,0.0735,0.2284,12,0,0
202606020803,ライヴレッドアイ,2,逃げ,ハイ,14,0.7171,0.1939,0.7620,0,0.0781,0.2282,10,0,0
202503010404,ヴァイスクレー,2,先行,スロー,16,0.6534,0.1957,0.5937,1,0.0765,0.2281,8,0,0
202502010508,ミッキースピナッチ,6,差し,ミドル,12,0.6203,0.0113,0.5559,0,0.0831,0.2281,11,0,0
202504010703,ジョイナーテソーロ,2,先行,ハイ,15,0.7305,0.2231,0.6701,0,0.0787,0.2279,4,0,0
202608010110,バッデレイト,3,差し,スロー,9,0.6105,0.0189,0.4598,0,0.1052,0.2279,6,0,0
202510020803,エイシンマールス,1,先行,ミドル,16,0.7015,0.1206,0.6350,1,0.0802,0.2277,1,1,1
202510010902,カシノフロレゾン,9,先行,スロー,16,0.6493,0.1977,0.5836,1,0.0763,0.2276,16,0,0
202503010302,デボラ,1,先行,ミドル,16,0.6843,0.0983,0.6726,1,0.0739,0.2276,1,1,1
202505040204,ウォーターリーダー,7,追い込み,スロー,14,0.5615,0.0477,0.2441,0,0.0694,0.2276,11,0,0
202607010503,ホワイトフレイムス,2,先行,スロー,16,0.6200,0.2361,0.6258,1,0.0693,0.2276,4,0,0
202504020612,キングズブレス,2,先行,スロー,18,0.6522,0.0630,0.6581,1,0.0910,0.2275,8,0,0
202508020404,ショウナンマハト,6,差し,スロー,13,0.6472,0.3369,0.4975,0,0.0722,0.2274,10,0,0
202507050607,カフジキアッキエレ,9,追い込み,ミドル,16,0.6698,0.0784,0.4163,0,0.0982,0.2272,9,0,0
202509010202,ポッドデューク,3,差し,ミドルハイ,16,0.7211,0.2115,0.5739,0,0.0760,0.2270,8,0,0
202509020503,テーオーシュタイン,3,差し,ミドルスロー,16,0.6978,0.1372,0.5189,0,0.0671,0.2270,3,0,1
202502011204,サトミノエンジェル,1,差し,ミドルハイ,14,0.7054,0.1024,0.6800,0,0.0761,0.2270,2,0,1
202608020205,ゼータレティクル,5,差し,スロー,13,0.6271,0.2145,0.4573,0,0.0705,0.2270,6,0,0
202507050611,バトゥーキ,8,追い込み,ミドルハイ,16,0.6656,0.0522,0.6095,0,0.1098,0.2269,8,0,0
202501010804,ファンタズマ,3,先行,ミドル,14,0.6417,0.0095,0.5123,1,0.0638,0.2268,5,0,0
202506020106,ルトンワージ,5,追い込み,スロー,16,0.7063,0.2226,0.4066,0,0.0723,0.2267,4,0,0
202509020812,メイショウリリー,5,追い込み,ミドル,16,0.6617,0.0507,0.5131,0,0.1042,0.2267,2,0,1
202508021106,ランスオブセヘル,6,逃げ,ミドルハイ,16,0.6517,0.0410,0.6127,1,0.1070,0.2267,3,0,1
202501010303,マイネルアース,5,差し,ハイ,14,0.6255,0.0115,0.5062,1,0.0690,0.2267,8,0,0
202606020305,ウィロークリーク,1,先行,スロー,18,0.6899,0.1777,0.7010,1,0.0862,0.2265,1,1,1
202609011004,レイワノキセキ,5,差し,スロー,16,0.6517,0.1568,0.4385,0,0.0615,0.2265,4,0,0
202506010802,オオタチ,4,差し,ミドル,15,0.6827,0.2564,0.5811,0,0.0740,0.2263,3,0,1
202504010801,ラースアルアイン,2,差し,スロー,16,0.6724,0.1020,0.5169,0,0.0654,0.2263,6,0,0
202507020210,ペイシャケイプ,4,追い込み,ミドル,12,0.6858,0.0357,0.4155,0,0.0629,0.2261,3,0,1
202502010103,コッコラーレ,3,先行,ミドル,12,0.5970,0.1760,0.4045,1,0.0529,0.2261,2,0,1
202609010501,ショコラ,7,追い込み,ミドルスロー,14,0.6894,0.1966,0.4208,0,0.0720,0.2261,11,0,0
202506010406,バロン,4,追い込み,ミドルハイ,16,0.6533,0.0307,0.6165,0,0.1042,0.2260,12,0,0
202510010706,キーウェーブ,3,追い込み,スロー,18,0.6344,0.0354,0.3552,0,0.0839,0.2260,16,0,0
202507030409,リオンプライム,5,差し,スロー,15,0.6607,0.1083,0.4357,0,0.0613,0.2260,3,0,1
202506040512,ワンダラー,1,差し,ミドルハイ,16,0.6891,0.0643,0.6427,0,0.0855,0.2260,1,1,1
202501020104,ドバイミッション,1,先行,ミドル,14,0.6677,0.0875,0.5686,1,0.0831,0.2258,9,0,0
202503020202,ナヴァラトゥナ,1,差し,スロー,16,0.6700,0.1041,0.5542,0,0.0697,0.2255,13,0,0
202504010102,ファイブエム,8,先行,ミドル,14,0.6530,0.1458,0.4987,1,0.0640,0.2252,12,0,0
202505020404,ポッドデューク,4,差し,スロー,15,0.6710,0.1158,0.5016,0,0.0630,0.2249,6,0,0
202508040310,バレエマスター,7,追い込み,ミドルスロー,16,0.6374,0.0251,0.4634,0,0.0821,0.2248,4,0,0
202506040104,ベールドインパクト,6,差し,ミドル,15,0.6536,0.0419,0.5125,0,0.0631,0.2247,11,0,0
202503030108,キャンドルマス,5,差し,ミドルハイ,16,0.6333,0.0182,0.5299,0,0.0904,0.2247,4,0,0
202504010505,スティーヴバローズ,3,逃げ,スロー,16,0.6517,0.0431,0.7673,1,0.0880,0.2246,2,0,1
202508021004,ビップディラン,1,先行,スロー,18,0.7040,0.2303,0.6362,1,0.0862,0.2244,2,0,1
202608020406,ヴィラジョヴィス,8,差し,スロー,15,0.6291,0.2932,0.4949,0,0.0685,0.2244,3,0,1
202605010406,レイヒストリコ,1,差し,スロー,18,0.6992,0.1434,0.5426,0,0.0690,0.2243,1,1,1
202608020206,レディサン,7,差し,ミドル,16,0.6711,0.0707,0.6557,0,0.0654,0.2243,13,0,0
202509040107,メイショウハヤセ,9,追い込み,スロー,13,0.6120,0.0435,0.3162,0,0.0680,0.2241,9,0,0
202606010712,ニシノマーレ,8,先行,スロー,16,0.6231,0.2271,0.6706,1,0.0710,0.2241,6,0,0
202504040212,トーアジョウトウ,10,先行,ミドルハイ,14,0.6513,0.0373,0.5212,1,0.0775,0.2240,12,0,0
202610011006,ブライトエアリー,3,差し,スロー,16,0.6696,0.2646,0.4587,0,0.0671,0.2239,8,0,0
202606010306,ミスティブルー,11,追い込み,ミドル,16,0.6445,0.0690,0.3138,0,0.0768,0.2237,14,0,0
202506030605,プリンセスロロ,3,差し,スロー,16,0.6690,0.1639,0.5026,0,0.0648,0.2234,12,0,0
202609011001,ワンダーアスク,4,差し,ミドルハイ,14,0.6760,0.1840,0.5309,0,0.0695,0.2234,4,0,0
202507010102,スマートテンペスト,4,差し,ミドル,16,0.6814,0.2112,0.5694,0,0.0682,0.2232,9,0,0
202509010201,ディープサミット,3,差し,ミドルスロー,12,0.6227,0.0878,0.4777,0,0.0586,0.2230,1,1,1
202505020501,シルフレイ,3,先行,ミドル,16,0.6809,0.0870,0.6246,1,0.0662,0.2229,2,0,1
202606020503,ゴールドパレード,3,差し,ミドル,16,0.6942,0.1859,0.5155,0,0.0654,0.2229,12,0,0
202509020605,キョラムン,11,先行,ミドルハイ,16,0.6560,0.0297,0.7449,1,0.0615,0.2228,11,0,0
202509030403,キーブリーゼ,2,逃げ,スロー,18,0.6883,0.0556,0.7689,1,0.0809,0.2228,9,0,0
202504020504,ソナタン,1,差し,ミドル,15,0.6849,0.1090,0.6454,0,0.0720,0.2228,1,1,1
202606010302,アルデキングダム,2,差し,ミドル,16,0.6805,0.2944,0.5428,0,0.0701,0.2228,2,0,1
202610011112,セガンティーニ,1,先行,スロー,18,0.5952,0.0208,0.6276,1,0.0900,0.2228,4,0,0
202605010212,ナックホワイト,3,差し,スロー,16,0.6748,0.2905,0.5009,0,0.0724,0.2227,4,0,0
202509020804,ロードプレジール,4,差し,スロー,14,0.5667,0.0269,0.4132,0,0.0712,0.2226,7,0,0
202508010401,ウォーターパラディ,2,先行,ミドル,13,0.6539,0.0668,0.5062,1,0.0664,0.2225,1,1,1
202504020204,ブランフォルテ,7,差し,ミドル,15,0.7053,0.0744,0.4447,0,0.0716,0.2225,14,0,0
202608010602,タナスーペルノーバ,1,先行,ミドルハイ,16,0.7164,0.3119,0.5992,1,0.0881,0.2225,2,0,1
202504010403,エオアリイ,4,先行,ミドルハイ,14,0.6337,0.0735,0.5750,1,0.0616,0.2223,9,0,0
202501010502,グランシャット,13,追い込み,ミドル,14,0.6905,0.1119,0.4743,0,0.0812,0.2223,5,0,0
202507040202,ドウジャスティ,3,差し,ミドルスロー,16,0.6819,0.1510,0.5528,0,0.0723,0.2222,1,1,1
202503020412,タイセイピューマ,6,差し,ミドル,15,0.6315,0.0508,0.5262,0,0.0726,0.2220,4,0,0
202505020203,ガンハンマー,1,差し,ミドルスロー,15,0.6694,0.0492,0.6185,0,0.0647,0.2217,1,1,1
202504020109,ニシノコイブミ,8,差し,ミドル,14,0.6840,0.1405,0.5225,0,0.0704,0.2216,5,0,0
202505020105,メルシーボクアスク,8,先行,スロー,18,0.6462,0.1060,0.7163,1,0.0676,0.2214,13,0,0
202506050302,ヴレクール,11,先行,ミドル,16,0.6840,0.1990,0.5640,1,0.0770,0.2214,12,0,0
202609010911,ブラックハヤテ,7,追い込み,スロー,12,0.6306,0.0053,0.2779,0,0.0507,0.2213,6,0,0
202505021103,ガジュノリホワイト,3,先行,スロー,18,0.6861,0.0990,0.7261,1,0.0788,0.2212,2,0,1
202505030301,サンタアニタ,1,差し,ミドルスロー,16,0.6935,0.1017,0.5694,0,0.0667,0.2212,3,0,1
202506050401,ラムールデュヴォン,5,差し,ミドル,15,0.6740,0.2998,0.4890,0,0.0698,0.2212,8,0,0
202605010507,シャオママル,3,差し,スロー,16,0.6429,0.1830,0.4411,0,0.0581,0.2211,14,0,0
202510020812,ロードマイライフ,8,先行,ミドルスロー,18,0.6070,0.0247,0.5873,1,0.0800,0.2207,3,0,1
202610010606,パーシャングレー,1,差し,スロー,16,0.6952,0.2018,0.4131,0,0.0674,0.2207,3,0,1
202507020312,スターチスブーケ,12,差し,ミドルハイ,16,0.6329,0.0620,0.4653,0,0.0654,0.2205,7,0,0
202503020307,リケアコンパンナ,1,差し,スロー,16,0.6193,0.0342,0.4594,0,0.0529,0.2204,4,0,0
202508020903,キーブリーゼ,8,逃げ,スロー,17,0.6683,0.0924,0.7825,1,0.0820,0.2202,3,0,1
202504040312,ビッグフラワー,8,追い込み,スロー,17,0.6766,0.1187,0.4056,0,0.0817,0.2202,3,0,1
202607010202,オオツカ,1,先行,ミドル,13,0.6464,0.0954,0.6619,1,0.0742,0.2202,1,1,1
202505010403,ヴォンフレ,3,先行,ハイ,16,0.7116,0.2646,0.6364,0,0.0748,0.2198,1,1,1
202505030508,ドリームクルーズ,9,先行,スロー,16,0.6423,0.0328,0.6134,1,0.0717,0.2198,6,0,0
202509040907,セレジェイラ,2,差し,ミドルハイ,16,0.6472,0.0792,0.5986,0,0.0703,0.2198,6,0,0
202504010809,ファイブセンス,14,追い込み,スロー,15,0.5784,0.0285,0.2575,0,0.0668,0.2196,14,0,0
202507010301,シドニーホバート,2,差し,ミドルスロー,16,0.7189,0.1966,0.5631,0,0.0751,0.2194,3,0,1
202508020504,ワンハート,9,先行,ミドル,12,0.6170,0.1594,0.5365,1,0.0686,0.2194,9,0,0
202510020402,ロカヒ,1,先行,ミドルハイ,15,0.6545,0.1084,0.6259,1,0.0623,0.2194,3,0,1
202509020502,バルミラクル,3,先行,ミドル,16,0.6803,0.0734,0.6428,1,0.0656,0.2193,4,0,0
202505020703,エムティエスターテ,1,差し,ミドルスロー,16,0.6779,0.0516,0.6381,0,0.0717,0.2193,2,0,1
202507050409,ノアヴィヴァーチェ,4,追い込み,ミドルスロー,12,0.6229,0.0399,0.3898,0,0.0774,0.2192,6,0,0
202509030101,ルクスデイジー,1,先行,ハイ,15,0.7112,0.1200,0.7735,0,0.0749,0.2191,1,1,1
202506030304,インヴァリアンス,8,追い込み,スロー,14,0.5626,0.0985,0.2948,0,0.0723,0.2190,11,0,0
202505030203,コスモグラニット,2,逃げ,スロー,17,0.6721,0.0995,0.7752,1,0.0881,0.2190,1,1,1
202610011005,ヤクジョ,5,差し,スロー,13,0.6239,0.2728,0.4640,0,0.0646,0.2190,4,0,0
202507030602,シストロン,7,差し,ミドルスロー,15,0.6414,0.0641,0.4739,0,0.0610,0.2188,11,0,0
202510020306,テーオーシュタイン,2,差し,ミドル,16,0.7014,0.0354,0.5842,0,0.0692,0.2187,4,0,0
202509010205,カルドウェル,6,先行,スロー,18,0.6550,0.1478,0.6230,1,0.0722,0.2186,5,0,0
202508040111,キタノズエッジ,3,追い込み,ミドルハイ,16,0.6399,0.0105,0.5825,0,0.0983,0.2185,3,0,1
202509040712,メイショウコギク,11,追い込み,ミドル,15,0.6573,0.0822,0.3759,0,0.0820,0.2183,9,0,0
202610011203,ファンシーフリル,1,先行,ハイ,14,0.6553,0.0691,0.6897,0,0.0606,0.2182,1,1,1
202502010303,メイショウタイピン,1,差し,ミドルハイ,13,0.6384,0.0608,0.5183,0,0.0609,0.2181,2,0,1
202502011102,プレインコート,6,差し,ミドルハイ,12,0.6112,0.1114,0.4116,1,0.0596,0.2180,7,0,0
202509030503,キーガッツ,6,差し,ミドルハイ,16,0.7174,0.0910,0.5905,0,0.0675,0.2179,2,0,1
202506030405,ルトンワージ,1,差し,スロー,16,0.6663,0.0570,0.5654,0,0.0593,0.2176,3,0,1
202507030206,ヴィブラツィオーネ,10,追い込み,スロー,10,0.5666,0.0317,0.2044,0,0.0573,0.2173,10,0,0
202509040307,コンタンゴ,3,先行,スロー,18,0.6734,0.0468,0.6874,1,0.0783,0.2173,8,0,0
202504020702,ブランフォルテ,14,差し,スロー,18,0.6076,0.0084,0.4182,0,0.0639,0.2171,9,0,0
202508010606,ルジャーダ,9,差し,スロー,14,0.6233,0.2435,0.4700,0,0.0613,0.2169,6,0,0
202504020605,アルガムベイ,5,差し,スロー,18,0.6359,0.0917,0.4398,0,0.0594,0.2167,2,0,1
202501020207,スイッチオン,4,追い込み,スロー,11,0.5954,0.0143,0.2444,0,0.0596,0.2166,4,0,0
202509010804,ランフォースマイル,3,差し,スロー,17,0.6336,0.2470,0.5634,0,0.0660,0.2163,7,0,0
202503010203,シャインフリーリー,1,先行,スロー,16,0.6298,0.1796,0.6045,1,0.0724,0.2163,2,0,1
202503030508,オプレントジュエル,5,先行,スロー,16,0.5906,0.0230,0.6868,1,0.0626,0.2163,11,0,0
202503010305,チェンジオブハート,2,差し,スロー,15,0.6362,0.1293,0.4290,0,0.0568,0.2162,6,0,0
202506020503,ショウナンラリー,1,先行,ミドル,16,0.6889,0.0950,0.5899,1,0.0725,0.2160,7,0,0
202508020403,セレーネアステール,9,差し,スロー,18,0.6634,0.1498,0.4073,0,0.0549,0.2159,13,0,0
202509020512,タイセイフェスタ,11,追い込み,ハイ,16,0.6274,0.0728,0.4207,1,0.0936,0.2158,13,0,0
202508030111,ブーケファロス,11,追い込み,スロー,18,0.6392,0.0507,0.3889,0,0.0933,0.2157,14,0,0
202510010701,ダイチラポール,6,先行,ミドルハイ,14,0.6614,0.1453,0.5825,1,0.0664,0.2156,1,1,1
202508010608,ニホンピロマリブ,15,追い込み,スロー,18,0.6089,0.0211,0.3715,0,0.0718,0.2155,15,0,0
202508010206,ワンウェイトゥヘル,5,差し,スロー,11,0.5649,0.1694,0.3891,0,0.0531,0.2154,6,0,0
202503020710,アスクアイルビゼア,3,追い込み,ミドルハイ,16,0.6782,0.0828,0.5770,0,0.1038,0.2153,2,0,1
202507020302,トラヴェリンバンド,1,先行,ミドルハイ,16,0.6988,0.1462,0.6122,1,0.0697,0.2151,1,1,1
202505020604,ワイドクリーガー,2,差し,スロー,16,0.6442,0.1325,0.5847,0,0.0644,0.2148,6,0,0
202507040402,エスタンシア,1,先行,ミドルスロー,16,0.6712,0.0454,0.6715,1,0.0738,0.2148,3,0,1
202505020111,ファイアンクランツ,2,追い込み,スロー,13,0.6007,0.0373,0.2971,0,0.0594,0.2143,2,0,1
202506050202,テルケンレンスキー,3,先行,スロー,16,0.6417,0.2576,0.6278,1,0.0720,0.2143,1,1,1
202510020107,ロイヤルウィル,1,逃げ,スロー,15,0.6385,0.0338,0.6859,1,0.0798,0.2141,2,0,1
202505020601,ラルガメンテ,1,追い込み,ミドルスロー,14,0.6666,0.1485,0.4689,0,0.0643,0.2138,1,1,1
202607010102,ダイユウヴェンティ,9,差し,ミドル,16,0.6611,0.1227,0.5203,0,0.0640,0.2138,12,0,0
202501010803,メイショウキンタイ,1,差し,スロー,15,0.6189,0.0326,0.5378,0,0.0585,0.2137,3,0,1
202506020306,クリプトス,6,先行,ミドル,16,0.6998,0.1646,0.6574,1,0.0787,0.2135,7,0,0
202502010606,サクラアドリア,1,差し,スロー,16,0.6291,0.0156,0.4352,0,0.0537,0.2135,1,1,1
202509030202,ラテライト,1,追い込み,ミドルハイ,14,0.6361,0.2973,0.5157,1,0.0680,0.2134,2,0,1
202506030801,ゲンパチルーナ,1,差し,ミドルハイ,14,0.6593,0.1897,0.6163,0,0.0664,0.2132,1,1,1
202607010106,テイエムゴッホ,1,逃げ,ミドル,16,0.7005,0.0370,0.7195,1,0.0854,0.2132,13,0,0
202503030202,ハッピーラッキー,1,先行,ミドルスロー,16,0.6826,0.0779,0.6344,1,0.0710,0.2130,2,0,1
202606010602,ツウキンカイソク,2,先行,ミドルハイ,15,0.6859,0.1703,0.4978,1,0.0669,0.2129,7,0,0
202606030205,キンググローリー,5,差し,スロー,13,0.5872,0.1492,0.5576,0,0.0591,0.2129,1,1,1
202509010104,トラヴェリンバンド,1,先行,ミドルハイ,16,0.7003,0.1609,0.6456,1,0.0720,0.2128,3,0,1
202508020701,ヒシカリナン,5,追い込み,ミドルスロー,10,0.5866,0.1554,0.2874,0,0.0508,0.2128,2,0,1
202510010507,ゴッドヴァレー,5,差し,スロー,13,0.5829,0.0211,0.5261,0,0.0543,0.2123,1,1,1
202606010906,カガバベル,13,追い込み,ミドルハイ,14,0.6715,0.1043,0.4167,0,0.0757,0.2123,13,0,0
202507030611,カウンティフェア,6,先行,スロー,15,0.6143,0.0141,0.6431,1,0.0628,0.2122,1,1,1
202506020802,カウンターセブン,3,先行,ミドル,16,0.6928,0.1933,0.5327,1,0.0736,0.2121,8,0,0
202505020406,イノキ,10,先行,ミドルスロー,16,0.6564,0.0396,0.5507,1,0.0648,0.2121,5,0,0
202610011201,キタノドンカルロ,9,差し,ミドル,14,0.6948,0.1172,0.5274,0,0.0679,0.2121,9,0,0
202509010311,モズナナスター,6,先行,スロー,18,0.6312,0.0345,0.6457,1,0.0541,0.2120,5,0,0
202505021001,ホシニネガイヲ,3,差し,ミドルスロー,16,0.6834,0.0965,0.6062,0,0.0698,0.2119,1,1,1
202509020305,ダノンジャガー,3,差し,スロー,17,0.6811,0.2220,0.5231,0,0.0661,0.2117,5,0,0
202501010201,モアサナイト,7,差し,ミドル,14,0.6219,0.0579,0.5424,0,0.0555,0.2117,7,0,0
202505030107,チェンジオブハート,3,差し,スロー,18,0.6353,0.0337,0.5796,0,0.0548,0.2114,6,0,0
202507050202,カレンナオトメ,13,追い込み,ミドルハイ,16,0.6716,0.0436,0.4913,0,0.0756,0.2114,10,0,0
202608020503,カシノスパーク,9,差し,ミドルスロー,11,0.6087,0.0978,0.4236,0,0.0552,0.2114,8,0,0
202606020202,ウインドオブヘヴン,4,先行,ミドル,16,0.6818,0.1992,0.5342,1,0.0700,0.2110,7,0,0
202508020301,ビジュードネージュ,2,差し,ミドルスロー,14,0.6237,0.0878,0.5867,0,0.0602,0.2107,5,0,0
202506020403,ウーバーストロング,6,先行,ミドル,15,0.6632,0.1608,0.4668,1,0.0642,0.2106,15,0,0
