race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,5,4,4,コパノマロン,牝4,53.0,古岡勇樹,1:16.5,1.1/2,,38.4,129.4,11,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,6,6,7,キャッスルシオン,牝6,53.0,山中悠希,1:16.5,クビ,,39.3,40.1,9,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,7,6,8,サーマウント,牡5,55.0,小杉亮,1:16.6,1/2,,39.3,31.2,8,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,8,7,9,ヴィシソワーズ,牝6,55.0,山本聡紀,1:16.7,1/2,,39.0,21.8,6,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,9,2,2,ヒーサマウィン,牡4,52.0,▲山本大翔,1:16.8,1/2,,39.1,25.8,7,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,10,5,6,クラバルバトス,牝8,53.0,本橋孝太,1:17.2,2,,38.1,168.8,12,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,11,8,11,サザンラピッド,牝6,53.0,篠谷葵,1:17.6,2,,40.3,20.9,5,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030908,ルピナススプリント(B2B3),,1200,ダート,良,12,7,10,ライヴアメシスト,牝7,53.0,秋元耕成,1:17.8,1,,39.7,54.9,10,,,2026,43,03,09,8,5:160,5:110|1:150|12:130,1-5:700,5-1:1150,1-5:250|5-12:200|1-12:520,1-5-12:1000,5 → 1 → 12:3650
202643030909,感謝!特別(C2),,1600,ダート,良,1,6,9,タカミノガコイ,牡4,56.0,野畑凌,1:45.5,,,39.2,3.4,2,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,2,8,14,コパノハワード,牡4,56.0,山中悠希,1:45.5,ハナ,,39.6,13.9,5,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,3,7,11,ルグランシャリオ,牡4,56.0,町田直希,1:45.9,2,,40.0,4.6,3,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,4,6,10,タカオスマイル,牡4,56.0,山本聡紀,1:45.9,アタマ,,39.7,56.5,10,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,5,3,3,シャルパンティエ,牝4,54.0,本橋孝太,1:46.1,3/4,,39.6,32.8,8,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,6,4,6,アイディアリスト,牡8,56.0,篠谷葵,1:46.3,1,,39.2,26.3,7,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,7,8,13,セレブウマザンマイ,牝4,54.0,仲野光馬,1:46.6,1.1/2,,40.7,44.7,9,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,8,5,7,フレッシュルーキー,牡5,56.0,木間塚龍,1:47.2,3,,40.2,145.0,12,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,9,2,2,ニシノシャイニング,牡6,56.0,野澤憲彦,1:47.2,アタマ,,39.7,218.2,14,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,10,4,5,グラビティモデル,セ6,56.0,保園翔也,1:47.3,1/2,,40.7,21.9,6,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,11,1,1,セイノスケ,牡4,56.0,室陽一朗,1:47.5,1,,41.4,56.8,11,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,12,3,4,コパノディラン,牡4,56.0,本田正重,1:47.5,クビ,,41.4,3.0,1,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,13,5,8,キクノルタ,牝6,52.0,△所蛍,1:47.6,クビ,,40.6,181.1,13,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030909,感謝!特別(C2),,1600,ダート,良,14,7,12,サクセスベージュ,セ6,56.0,笠野雄大,1:48.6,5,,42.7,6.4,4,,,2026,43,03,09,9,9:340,9:140|14:250|11:170,9-14:1940,9-14:3420,9-14:810|9-11:310|11-14:670,9-11-14:2750,9 → 14 → 11:14100
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,1,7,9,ケイズブラン,牝4,53.0,篠谷葵,1:15.2,,,39.1,7.9,4,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,2,8,12,ナイトロ,牡5,55.0,山口達弥,1:15.3,クビ,,39.8,34.2,10,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,3,6,8,ビレッジスティール,牝6,53.0,岡村健司,1:15.4,1/2,,39.0,28.0,9,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,4,3,3,メイメイメファ,牝4,53.0,福原杏,1:15.6,1.1/2,,39.0,41.1,11,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,5,4,4,サティスファイア,牝4,51.0,△所蛍,1:15.9,1.1/2,,40.6,21.5,8,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,6,7,10,ヤギリドリーム,牡4,55.0,張田昂,1:16.2,1.1/2,,39.9,3.4,1,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,7,1,1,トップレディー,牝4,53.0,本橋孝太,1:16.3,1/2,,40.0,4.6,3,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,8,8,11,ザーシッダレイ,牝4,50.0,▲椿聡太,1:16.8,2.1/2,,39.6,3.6,2,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,9,5,5,スピネーカー,牡5,57.0,小杉亮,1:17.3,2.1/2,,39.9,15.3,6,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,10,6,7,デュアルロンド,牡5,55.0,川島正太,1:17.4,1/2,,41.9,55.1,12,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,11,5,6,サッポロキタコ,牝4,53.0,笠野雄大,1:18.6,6,,41.4,13.8,5,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030910,春蘭スプリント(B2B3),,1200,ダート,良,12,2,2,ドレスドトゥーキル,牡7,55.0,木間塚龍,1:21.8,大,,44.6,19.8,7,,,2026,43,03,09,10,9:790,9:250|12:660|8:620,9-12:8370,9-12:14520,9-12:2780|8-9:1890|8-12:7080,8-9-12:35960,9 → 12 → 8:176530
202643030911,ハナズオウ特別(B3),,1600,ダート,良,1,5,5,スメラギ,セ4,56.0,本田正重,1:45.0,,,38.7,1.5,1,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,2,8,9,グランピクニック,牡4,56.0,川島正太,1:45.0,クビ,,38.7,3.7,2,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,3,7,8,キャップ,セ7,56.0,櫻井光輔,1:46.0,5,,38.8,15.7,5,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,4,7,7,プリンスメーカー,牡6,53.0,▲椿聡太,1:46.1,クビ,,39.2,10.2,4,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,5,4,4,ルーラーオブダート,牡5,56.0,保園翔也,1:46.1,アタマ,,40.0,9.0,3,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,6,2,2,ピーチブロッサム,牝4,54.0,本橋孝太,1:46.1,クビ,,39.4,85.1,8,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,7,6,6,ソリスレガーロ,牝4,54.0,篠谷葵,1:46.8,3,,39.9,32.5,6,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,8,1,1,グレイトムーン,牡9,56.0,仲野光馬,1:47.0,3/4,,39.0,106.2,9,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,9,3,3,ツインビスケッツ,牝6,54.0,山中悠希,1:47.7,3,,40.7,82.4,7,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202643030911,ハナズオウ特別(B3),,1600,ダート,良,10,8,10,クラジャンク,牡5,56.0,木間塚龍,1:48.7,5,,42.0,195.4,10,,,2026,43,03,09,11,5:150,5:100|9:120|8:220,5-9:240,5-9:370,5-9:150|5-8:390|8-9:520,5-8-9:1100,5 → 9 → 8:2420
202644030908,マーチ賞競走(B1B2),,1400,ダート,稍,1,5,5,カガヤキテンマ,牡4,57.0,矢野貴之,1:26.4,,,36.8,1.8,1,,,2026,44,03,09,8,5:180,5:100|3:110,3-5:150,5-3:300,3-5:100|5-6:140|3-6:150,3-5-6:170,5 → 3 → 6:620
202644030908,マーチ賞競走(B1B2),,1400,ダート,稍,2,3,3,アレスグート,牡4,57.0,御神本訓,1:26.8,2,,36.9,2.0,2,,,2026,44,03,09,8,5:180,5:100|3:110,3-5:150,5-3:300,3-5:100|5-6:140|3-6:150,3-5-6:170,5 → 3 → 6:620
202644030908,マーチ賞競走(B1B2),,1400,ダート,稍,3,6,6,フェルディナンド,牝5,55.0,安藤洋一,1:27.6,4,,37.5,9.7,3,,,2026,44,03,09,8,5:180,5:100|3:110,3-5:150,5-3:300,3-5:100|5-6:140|3-6:150,3-5-6:170,5 → 3 → 6:620
202644030908,マーチ賞競走(B1B2),,1400,ダート,稍,4,4,4,ダイバリオン,牡7,56.0,☆谷内貫太,1:28.0,2,,37.4,79.8,6,,,2026,44,03,09,8,5:180,5:100|3:110,3-5:150,5-3:300,3-5:100|5-6:140|3-6:150,3-5-6:170,5 → 3 → 6:620
202644030908,マーチ賞競走(B1B2),,1400,ダート,稍,5,7,7,ジョートビー,牝4,55.0,笹川翼,1:28.1,3/4,,38.6,17.0,4,,,2026,44,03,09,8,5:180,5:100|3:110,3-5:150,5-3:300,3-5:100|5-6:140|3-6:150,3-5-6:170,5 → 3 → 6:620
202644030908,マーチ賞競走(B1B2),,1400,ダート,稍,6,1,1,サブノハクタカ,牡8,57.0,藤本現暉,1:28.3,1,,38.1,144.8,7,,,2026,44,03,09,8,5:180,5:100|3:110,3-5:150,5-3:300,3-5:100|5-6:140|3-6:150,3-5-6:170,5 → 3 → 6:620
202644030908,マーチ賞競走(B1B2),,1400,ダート,稍,7,2,2,アイアンサイズ,牡7,57.0,和田譲治,1:28.6,1.3/4,,38.7,56.3,5,,,2026,44,03,09,8,5:180,5:100|3:110,3-5:150,5-3:300,3-5:100|5-6:140|3-6:150,3-5-6:170,5 → 3 → 6:620
202644030909,C2131415(C214),,1600,ダート,稍,1,5,7,ダノンアルプス,牡5,56.0,安藤洋一,1:43.9,,,40.0,1.0,1,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,2,3,4,ディサイデッド,牡4,56.0,菅原涼太,1:45.2,6,,40.6,74.6,6,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,3,7,11,モンゲーヴィーナス,牝4,54.0,藤田凌,1:45.4,1,,40.4,75.7,7,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,4,2,2,リバイブメイラード,セ4,56.0,瀬川将輝,1:45.5,クビ,,40.7,16.3,2,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,5,6,9,マジェスティルール,牡4,56.0,藤本現暉,1:45.5,ハナ,,39.8,17.3,3,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,6,5,8,アリダンジェロ,牝6,54.0,石川駿介,1:45.7,1,,41.8,77.9,8,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,7,8,14,ニシノコヌカアメ,牝4,54.0,達城龍次,1:45.9,1,,41.3,40.5,4,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,8,7,12,ブライトフォース,牡4,53.0,▲杉山海波,1:46.2,1.1/2,,42.2,135.6,12,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,9,4,5,ベアウェイトゥゴー,牝5,54.0,東原悠善,1:46.5,1.1/2,,41.0,247.5,13,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,10,4,6,プルミエパルファム,牝4,53.0,☆中山遥人,1:46.6,1/2,,41.8,107.1,10,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,11,8,13,エコロルキナ,牝4,51.0,▲高橋優,1:47.2,3,,41.9,98.6,9,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,12,6,10,ヤマト,牡4,56.0,田中洸多,1:47.5,1.1/2,,42.7,121.3,11,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,13,3,3,カワノナガレボシ,牡4,56.0,新原周馬,1:48.3,4,,43.5,41.8,5,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030909,C2131415(C214),,1600,ダート,稍,14,1,1,スイートグルーヴ,牝4,53.0,☆谷内貫太,1:51.3,大,,43.6,271.3,14,,,2026,44,03,09,9,7:100,7:100|4:390|11:420,4-7:1240,7-4:1570,4-7:600|7-11:460|4-11:6450,4-7-11:9540,7 → 4 → 11:27910
202644030910,C2131415(C214),,1400,ダート,稍,1,1,1,グランダイト,セ4,56.0,西啓太,1:28.1,,,37.5,2.4,1,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,2,8,12,カーラエスメラルダ,牡5,56.0,安藤洋一,1:29.5,7,,38.7,6.1,3,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,3,3,3,ピーエムドレミ,牝5,51.0,▲杉山海波,1:29.6,1/2,,38.8,10.9,5,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,4,2,2,リュウノワールド,牡4,56.0,高野誠毅,1:29.9,1.3/4,,38.8,106.4,8,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,5,6,8,ジーティーウララ,牝4,54.0,達城龍次,1:30.3,2,,38.9,20.7,7,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,6,8,13,ピックアンドロール,牡5,56.0,江里口裕,1:30.9,3,,39.7,15.3,6,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,7,4,4,ジェーボンド,牡5,56.0,仲原大生,1:31.0,クビ,,39.6,408.3,11,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,8,6,9,ヒロノキラメキ,牡4,56.0,瀬川将輝,1:31.1,1/2,,39.3,410.9,12,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,9,7,11,ササキントモジロウ,セ4,56.0,鷹見陸,1:31.7,3,,41.0,123.7,9,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,10,7,10,サンピノン,牝4,54.0,藤本現暉,1:32.5,4,,41.1,2.9,2,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,11,5,7,スマートシエラ,牝4,54.0,矢野貴之,1:32.8,1.1/2,,41.3,8.8,4,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,12,4,5,ラバテラジェーン,牝4,53.0,☆谷内貫太,1:32.9,1/2,,41.2,390.4,10,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030910,C2131415(C214),,1400,ダート,稍,13,5,6,プレミアリッチ,牝4,54.0,松崎正泰,1:33.3,2,,42.1,543.2,13,,,2026,44,03,09,10,1:240,1:160|12:210|3:260,1-12:760,1-12:1410,1-12:400|1-3:470|3-12:820,1-3-12:2020,1 → 12 → 3:7420
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,1,6,6,サンラザール,牡3,56.0,矢野貴之,2:07.7,,,38.4,1.4,1,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,2,2,2,ロウリュ,牡3,57.0,御神本訓,2:08.6,4,,39.0,3.8,2,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,3,7,8,ロードルーチェ,牡3,56.0,藤本現暉,2:09.1,2.1/2,,39.2,7.7,3,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,4,3,3,オーヴァザトラブル,牡3,56.0,和田譲治,2:09.6,2.1/2,,39.5,175.1,10,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,5,8,10,ノンフィクション,牡3,56.0,吉井章,2:09.9,1.1/2,,39.6,126.5,8,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,6,5,5,ジャスティス,牡3,56.0,達城龍次,2:11.2,6,,41.3,88.9,7,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,7,1,1,サイカンサンユウ,牡3,56.0,安藤洋一,2:11.2,クビ,,41.1,138.7,9,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
202644030911,’26スターバーストカップ競走(3歳)OP,,2000,ダート,稍,8,7,7,プロローク,牡3,56.0,藤田凌,2:11.9,3.1/2,,42.1,44.7,6,,,2026,44,03,09,11,6:140,6:100|2:110|8:140,2-6:180,6-2:220,2-6:100|6-8:190|2-8:250,2-6-8:380,6 → 2 → 8:900
